"이수구분","수강
인원","허용
인원","수강
정원","공개
여부","비공개사유","과목명","분반","학점","시간","담당교수","강의언어
(Language)","교양영역
구분","교양영역
상세구분","상대/절대
평가구분","인증
구분","수강대상","설강
여부","강의실","시간","학과","수업
시간","강의계획서","강의계획서여부"
"교양","59","60","60","비공개","현장수강신청","초급물리학","3","2","3","김주진","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 216 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","전기공 1,토목/환경/자원.에너지공학부(토목공학) 1,토목/환경/자원.에너지공학부(환경공학) 1","50분","강의계획서","Y"
"교양","41","60","60","비공개","현장수강신청","초급물리학","4","2","3","김효숙","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 1호관 321 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","전자공학부 1","50분","강의계획서","Y"
"교양","38","60","60","비공개","현장수강신청","초급물리학","5","2","3","김효숙","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 216 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","화학공학부 1,소프트웨어공 1,고분자섬유나노공학부(고분자나노공학) 1","50분","강의계획서","Y"
"교양","42","60","60","비공개","현장수강신청","초급물리학","6","2","3","김현희","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","생물산업기계 1,신소재(정보소재) 1,신소재(전자재료) 1","50분","강의계획서","Y"
"교양","45","60","60","비공개","현장수강신청","초급물리학","7","2","3","윤원주","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 214 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","컴퓨터공학부 1,양자시스템공학과 1,고분자섬유나노공학부(유기소재섬유공학) 1","50분","강의계획서","Y"
"교양","51","60","60","비공개","현장수강신청","초급물리학","8","2","3","김효숙","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","바이오메디컬공학부 1,토목/환경/자원.에너지공학부(자원.에너지공학) 1,융합기술공학부(IT융합기전차공학) 1","50분","강의계획서","Y"
"교양","58","60","60","비공개","현장수강신청","초급물리학","9","2","3","신용돌","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 214 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","화 1,지구환경과학 1,반도체과학기술학 1,스마트팜학과 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","1","3","3","김태연","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 158 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","건축공 1","50분","강의계획서","Y"
"교양","39","40","40","공개","","컴퓨터과학과코딩","2","3","3","임준우","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 161 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","산업정보시스템공 1,건축공 1","50분","강의계획서","Y"
"교양","39","40","40","공개","","컴퓨터과학과코딩","3","3","3","윤성일","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 246 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","산업정보시스템공 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","4","3","3","윤성일","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 158 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","기계공 1","50분","강의계획서","Y"
"교양","36","40","40","공개","","컴퓨터과학과코딩","5","3","3","이중열","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 161 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","기계공 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","6","3","3","김태연","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 158 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","기계시스템 1","50분","강의계획서","Y"
"교양","37","40","40","공개","","컴퓨터과학과코딩","7","3","3","이진휴","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 161 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","기계시스템 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","8","3","3","강래형","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 161 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","항공우주공 1","50분","강의계획서","Y"
"교양","38","40","40","공개","","컴퓨터과학과코딩","9","3","3","최준용","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 246 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","전기공 1","50분","강의계획서","Y"
"교양","37","40","40","공개","","컴퓨터과학과코딩","10","3","3","이진휴","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 161 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","전기공 1,전자공학부 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","11","3","3","이진휴","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 246 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","전자공학부 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","12","3","3","이중열","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 161 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","전자공학부 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","13","3","3","이종득","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 161 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","전자공학부 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","14","3","3","강래형","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 246 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","전자공학부 1","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","15","3","3","김형진","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 5호관 513 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","IT지능정보공학과 1,융합기술공학부(IT응용시스템공학) 1","50분","강의계획서","Y"
"교양","39","40","40","공개","","컴퓨터과학과코딩","16","3","3","이세호","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 246 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","IT지능정보공학과 1","50분","강의계획서","Y"
"교양","38","40","40","공개","","컴퓨터과학과코딩","17","3","3","임준우","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 1호관 158 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","","50분","강의계획서","Y"
"교양","40","40","40","공개","","컴퓨터과학과코딩","18","3","3","김대중","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:정보전산원 교육동 201 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","","50분","강의계획서","Y"
"교양","38","40","40","공개","","컴퓨터과학과코딩","19","3","3","김기완","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:정보전산원 교육동 201 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","","50분","강의계획서","Y"
"교양","8","40","40","공개","","컴퓨터과학과코딩","20","3","3","이종구","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","익산:제1 환생대관 6201 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","","50분","강의계획서","Y"
"교양","64","70","70","공개","","한국문학과문화현상","1","3","3","김세라","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 405 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","","50분","강의계획서","Y"
"교양","70","70","70","공개","","한국문학과문화현상","2","3","3","김세라","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 508 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서","Y"
"교양","70","70","70","공개","","한국문학과문화현상","3","3","3","김영미","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 506 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","","50분","강의계획서","Y"
"교양","70","70","70","공개","","한국문학과문화현상","4","3","3","김영미","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:과학관 415 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","","50분","강의계획서","Y"
"교양","50","50","50","공개","","한국사의이해","1","3","3","유채연","한국어","핵심교양","인간","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 401 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","기계공 2","50분","강의계획서","Y"
"교양","64","70","70","공개","","한국사의이해","2","3","3","임혜영","한국어","핵심교양","인간","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 6호관 309 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","화학공학부 1","50분","강의계획서","Y"
"교양","67","70","70","공개","","한국사의이해","3","3","3","임혜영","한국어","핵심교양","인간","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 149 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","화학공학부 1,IT지능정보공학과 2","50분","강의계획서","Y"
"교양","70","70","70","공개","","한국사의이해","4","3","3","최범호","한국어","핵심교양","인간","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 149 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","소프트웨어공 1,토목/환경/자원.에너지공학부(환경공학) 1","50분","강의계획서","Y"
"교양","67","70","70","공개","","한국사의이해","5","3","3","이선아","한국어","핵심교양","인간","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 149 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","기계설계(기계설계) 1,기계설계(기계설계) 3,기계설계(나노바이오) 1,기계설계(나노바이오) 3","50분","강의계획서","Y"
"교양","62","70","70","공개","","한국사의이해","6","3","3","최범호","한국어","핵심교양","인간","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 9호관 206 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","기계설계(기계설계) 3,기계설계(나노바이오) 3","50분","강의계획서","Y"
"교양","69","70","70","공개","","한국사의이해","7","3","3","임혜영","한국어","핵심교양","인간","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 1호관 321 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","토목/환경/자원.에너지공학부(환경공학) 3","50분","강의계획서","Y"
"교양","14","70","70","비공개","학과요청","한국사의이해","8","3","3","유연성","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 5호관 311 ","토 1-A,토 1-B,토 2-A,토 2-B,토 3-A,토 3-B","소프트웨어공학과(재) 1,융합기술공학부(IT융합기전공학)(재) 1","50분","강의계획서","Y"
"교양","70","70","70","공개","","한국사의이해","9","3","3","유채연","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5080 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","","50분","강의계획서","Y"
"교양","68","70","70","공개","","한국사의이해","10","3","3","최범호","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 405 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","","50분","강의계획서","Y"
"교양","70","70","70","공개","","한국사의이해","11","3","3","유연성","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 506 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","","50분","강의계획서","Y"
"교양","69","70","70","공개","","한국사의이해","12","3","3","이선아","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 103 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","","50분","강의계획서","Y"
"교양","69","70","70","공개","","한국사의이해","13","3","3","유연성","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 353 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","","50분","강의계획서","Y"
"교양","68","70","70","공개","","한국사의이해","14","3","3","이선아","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 405 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","","50분","강의계획서","Y"
